timestamp,btc_inter-entity-flows_miner-to-exchange_date,btc_inter-entity-flows_miner-to-exchange_flow_mean,btc_inter-entity-flows_miner-to-exchange_flow_total,btc_inter-entity-flows_miner-to-exchange_transactions_count_flow,btc_exchange-flows_inflow_date,btc_exchange-flows_inflow_inflow_mean,btc_exchange-flows_inflow_inflow_mean_ma7,btc_exchange-flows_inflow_inflow_top10,btc_exchange-flows_inflow_inflow_total,btc_exchange-flows_outflow_date,btc_exchange-flows_outflow_outflow_mean,btc_exchange-flows_outflow_outflow_mean_ma7,btc_exchange-flows_outflow_outflow_top10,btc_exchange-flows_outflow_outflow_total,btc_flow-indicator_exchange-whale-ratio_date,btc_flow-indicator_exchange-whale-ratio_exchange_whale_ratio,btc_flow-indicator_fund-flow-ratio_date,btc_flow-indicator_fund-flow-ratio_fund_flow_ratio,btc_flow-indicator_stablecoins-ratio_date,btc_flow-indicator_stablecoins-ratio_stablecoins_ratio,btc_flow-indicator_stablecoins-ratio_stablecoins_ratio_usd,btc_market-indicator_mvrv_date,btc_market-indicator_mvrv_mvrv,btc_market-indicator_sopr-ratio_date,btc_market-indicator_sopr-ratio_sopr_ratio,coinglass_futures_openInterest_ohlc-history_c,coinglass_futures_openInterest_ohlc-history_h,coinglass_futures_openInterest_ohlc-history_l,coinglass_futures_openInterest_ohlc-history_o,coinglass_futures_openInterest_ohlc-history_t,coinglass_futures_fundingRate_ohlc-history_c,coinglass_futures_fundingRate_ohlc-history_h,coinglass_futures_fundingRate_ohlc-history_l,coinglass_futures_fundingRate_ohlc-history_o,coinglass_futures_fundingRate_ohlc-history_t,coinglass_futures_liquidation_v2_history_longLiquidationUsd,coinglass_futures_liquidation_v2_history_shortLiquidationUsd,coinglass_futures_liquidation_v2_history_t,coinglass_price_ohlc-history_c,coinglass_price_ohlc-history_h,coinglass_price_ohlc-history_l,coinglass_price_ohlc-history_o,coinglass_price_ohlc-history_t,coinglass_price_ohlc-history_v,data_source
1970-01-01 00:27:55.040400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23672.8,23768.9,23619.4,23752.7,1675040400,342572462.0858,REAL
1970-01-01 00:27:55.044000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23649.3,23673.1,23568,23672.7,1675044000,318449189.6568,REAL
1970-01-01 00:27:55.047600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23700.8,23704,23625.7,23649.3,1675047600,155298202.0633,REAL
1970-01-01 00:27:55.051200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23716.4,23767,23695.3,23700.8,1675051200,221935742.6949,REAL
1970-01-01 00:27:55.054800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23733.7,23735.1,23663.6,23716.3,1675054800,168290474.1429,REAL
1970-01-01 00:27:55.058400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23697.4,23748.2,23658,23733.7,1675058400,180733822.24,REAL
1970-01-01 00:27:55.062000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23648.1,23708.9,23600,23697.4,1675062000,277645054.3175,REAL
1970-01-01 00:27:55.065600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23554.1,23678.6,23500.8,23648,1675065600,527011810.6786,REAL
1970-01-01 00:27:55.069200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23192.9,23554.2,23110,23554.2,1675069200,2001951301.3849,REAL
1970-01-01 00:27:55.072800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23245.2,23304.6,23100,23192.9,1675072800,691760498.268,REAL
1970-01-01 00:27:55.076400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23075.2,23273.1,23001,23245.2,1675076400,934316300.8026,REAL
1970-01-01 00:27:55.080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23075.1,23149.5,22930,23075.2,1675080000,915314057.3549,REAL
1970-01-01 00:27:55.083600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23055.3,23129.1,23046.8,23075.2,1675083600,340032575.8304,REAL
1970-01-01 00:27:55.087200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23281.6,23282,23025.5,23055.2,1675087200,725515485.1141,REAL
1970-01-01 00:27:55.090800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23178.6,23295.8,23046,23281.7,1675090800,663557302.5557,REAL
1970-01-01 00:27:55.094400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23170.2,23247,23110,23178.6,1675094400,421447083.2623,REAL
1970-01-01 00:27:55.098000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23110.2,23235,23088,23170.3,1675098000,295255678.5636,REAL
1970-01-01 00:27:55.101600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23136.9,23184,23068,23110.1,1675101600,304401454.6911,REAL
1970-01-01 00:27:55.105200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22783.7,23140,22600,23137,1675105200,1516882982.6707,REAL
1970-01-01 00:27:55.108800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,22809.8,22550,22783.6,1675108800,729410725.8035,REAL
1970-01-01 00:27:55.112400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22743.6,22790,22677.3,22694,1675112400,318814448.4925,REAL
1970-01-01 00:27:55.116000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22729.1,22768.2,22484.2,22743.7,1675116000,470117271.8938,REAL
1970-01-01 00:27:55.119600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22819.9,22837,22700,22729,1675119600,357338371.3121,REAL
1970-01-01 00:27:55.123200,2023-01-31,1.35786727,6.78933636,5,2023-01-31,0.36092281,0.43672503,1565.61040401,9687.88993464,2023-01-31,8.31105442,8.39973289,2833.5905424,9881.84371067,2023-01-31,0.16160489,2023-01-31,0.02156196,2023-01-31,2.824e-05,0.65304735,2023-01-31,1.16885655,2023-01-31,0.7350602458098465,97518.54,101123.5,93324.39,93416.2,1675123200,0.01,0.01,0.01,0.01,1675123200,1827199.88735,2350455.60026,1675123200,22825.1,22873.9,22715.3,22819.9,1675123200,463148207.5293,REAL
1970-01-01 00:27:55.126800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22828.3,22862.7,22752.1,22825,1675126800,229427130.6775,REAL
1970-01-01 00:27:55.130400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22851,22913.6,22812.9,22828.3,1675130400,227836848.8711,REAL
1970-01-01 00:27:55.134000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22826.7,22862.3,22807.6,22851.1,1675134000,127623203.5416,REAL
1970-01-01 00:27:55.137600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22856.9,22859.1,22790.6,22826.6,1675137600,149779952.4636,REAL
1970-01-01 00:27:55.141200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22748.1,22865.2,22745.4,22856.9,1675141200,187315893.2539,REAL
1970-01-01 00:27:55.144800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22805.9,22862.4,22735.5,22748.2,1675144800,282897896.6722,REAL
1970-01-01 00:27:55.148400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22967.7,22980,22803.4,22805.9,1675148400,372388574.2634,REAL
1970-01-01 00:27:55.152000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22904.7,22986.8,22828.5,22967.7,1675152000,436497338.8624,REAL
1970-01-01 00:27:55.155600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22883.8,22931.9,22875,22904.7,1675155600,163309927.3128,REAL
1970-01-01 00:27:55.159200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22821.1,22902,22803,22883.8,1675159200,252042752.3342,REAL
1970-01-01 00:27:55.162800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22856.9,22872.9,22806.5,22821,1675162800,202153009.3968,REAL
1970-01-01 00:27:55.166400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22887.7,22917.7,22843.4,22857,1675166400,236756578.6461,REAL
1970-01-01 00:27:55.170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23112.4,23116.4,22875.8,22887.7,1675170000,1034493897.504,REAL
1970-01-01 00:27:55.173600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23110.1,23183.9,23041.8,23112.5,1675173600,855196680.8731,REAL
1970-01-01 00:27:55.177200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23113.9,23200,23069,23110,1675177200,486480074.8014,REAL
1970-01-01 00:27:55.180800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23101.3,23221.6,23072.8,23114,1675180800,484257879.5055,REAL
1970-01-01 00:27:55.184400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23143.3,23175.7,23076.3,23101.3,1675184400,241588139.064,REAL
1970-01-01 00:27:55.188000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23158.4,23179.3,23110.1,23143.3,1675188000,163078492.8085,REAL
1970-01-01 00:27:55.191600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154.6,23189.8,23082,23158.4,1675191600,253981120.5171,REAL
1970-01-01 00:27:55.195200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23090.5,23163.7,23035,23154.6,1675195200,324564578.5976,REAL
1970-01-01 00:27:55.198800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22944,23115.3,22804,23090.4,1675198800,915159029.0871,REAL
1970-01-01 00:27:55.202400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23178.6,23330,22865.5,22944,1675202400,773310384.571,REAL
1970-01-01 00:27:55.206000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23119.4,23180,23076.2,23178.5,1675206000,419141033.6091,REAL
1970-01-01 00:27:55.209600,2023-02-01,0.78657516,7.07917641,9,2023-02-01,0.38616548,0.42466137,2222.27250726,11418.14094241,2023-02-01,8.60724381,8.16996554,4231.10538812,10759.05476268,2023-02-01,0.19462647,2023-02-01,0.02434263,2023-02-01,2.803e-05,0.66501021,2023-02-01,1.19789454,2023-02-01,0.659762847022339,100274.53,100555.86,95534.08,97518.54,1675209600,0.01,0.01,0.01,0.01,1675209600,2125001.27718,3883950.57033,1675209600,23076.2,23161.4,22988,23119.5,1675209600,394801249.1868,REAL
1970-01-01 00:27:55.213200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23118.7,23177.7,23051,23076.3,1675213200,256265417.4693,REAL
1970-01-01 00:27:55.216800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23102.2,23125.3,23073.6,23118.7,1675216800,143532052.7366,REAL
1970-01-01 00:27:55.220400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23127.3,23130.1,23028,23102.3,1675220400,152381160.129,REAL
1970-01-01 00:27:55.224000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23130,23151.8,23101.8,23127.4,1675224000,153694384.6287,REAL
1970-01-01 00:27:55.227600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23113.4,23160.4,23105,23130,1675227600,153315916.8275,REAL
1970-01-01 00:27:55.231200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23059.9,23124.9,23045.7,23113.4,1675231200,214639545.648,REAL
1970-01-01 00:27:55.234800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23071,23110.6,23011.5,23060,1675234800,242169569.0334,REAL
1970-01-01 00:27:55.238400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22981.1,23081.8,22933.8,23070.9,1675238400,414757730.0279,REAL
1970-01-01 00:27:55.242000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22992.3,23015.4,22911.3,22981.1,1675242000,261643663.0066,REAL
1970-01-01 00:27:55.245600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22994,23009.4,22940,22992.3,1675245600,166856859.4721,REAL
1970-01-01 00:27:55.249200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23076.1,23100,22985.3,22994,1675249200,319871751.524,REAL
1970-01-01 00:27:55.252800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23058.4,23109.2,23046,23076.1,1675252800,190283062.8828,REAL
1970-01-01 00:27:55.256400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23082.4,23143.6,23015.1,23058.3,1675256400,414341595.2866,REAL
1970-01-01 00:27:55.260000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23098,23142.5,23029.4,23082.5,1675260000,383730623.6781,REAL
1970-01-01 00:27:55.263600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22975.7,23114.8,22935.3,23098.1,1675263600,655087545.907,REAL
1970-01-01 00:27:55.267200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23000.8,23033.8,22907.5,22975.6,1675267200,346017023.7721,REAL
1970-01-01 00:27:55.270800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22989.1,23041.1,22924.5,23000.7,1675270800,275873538.3243,REAL
1970-01-01 00:27:55.274400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23073.2,23131.6,22940.1,22989.2,1675274400,592220812.3225,REAL
1970-01-01 00:27:55.278000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23379.9,23495,22747,23073.3,1675278000,3765216457.3514,REAL
1970-01-01 00:27:55.281600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23572.8,23650,23320,23379.8,1675281600,1697770239.8461,REAL
1970-01-01 00:27:55.285200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23684.7,23799.9,23529,23572.7,1675285200,1205325563.3389,REAL
1970-01-01 00:27:55.288800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23718.5,23852.4,23655.1,23684.8,1675288800,533236232.5097,REAL
1970-01-01 00:27:55.292400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23730,23789.7,23678,23718.4,1675292400,343418480.4103,REAL
1970-01-01 00:27:55.296000,2023-02-02,1.22249173,7.33495036,6,2023-02-02,0.48157137,0.43497,2056.24028208,14393.20506228,2023-02-02,13.25984882,8.83960335,3534.48024886,17410.1815019,2023-02-02,0.14286188,2023-02-02,0.04100755,2023-02-02,2.781e-05,0.65305629,2023-02-02,1.18524188,2023-02-02,0.6584310485981875,97798.21,100666.38,96931.11,100274.53,1675296000,0.01,0.01,0.01,0.01,1675296000,4545051.958,3603684.2094,1675296000,24194.4,24281.4,23694.5,23730.1,1675296000,1801574106.0768,REAL
1970-01-01 00:27:55.299600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23958.6,24216.3,23950.9,24194.4,1675299600,771339552.8105,REAL
1970-01-01 00:27:55.303200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23892.9,23997.7,23836.8,23958.6,1675303200,453723530.6731,REAL
1970-01-01 00:27:55.306800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23852.2,23941.5,23852.1,23892.9,1675306800,257656554.6251,REAL
1970-01-01 00:27:55.310400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23885.9,23912.8,23843.4,23852.1,1675310400,206786310.7797,REAL
1970-01-01 00:27:55.314000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23809.9,23927.5,23803.6,23885.9,1675314000,218188822.1972,REAL
1970-01-01 00:27:55.317600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23793.9,23836.8,23660,23809.9,1675317600,496219301.5168,REAL
1970-01-01 00:27:55.321200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23787,23836.8,23744,23793.9,1675321200,244062900.596,REAL
1970-01-01 00:27:55.324800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23803.7,23860,23773.5,23787,1675324800,269288913.2664,REAL
1970-01-01 00:27:55.328400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23839.7,23845.9,23750.4,23803.6,1675328400,214871642.4353,REAL
1970-01-01 00:27:55.332000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23785.1,23842.4,23772.8,23839.8,1675332000,131434496.9382,REAL
1970-01-01 00:27:55.335600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23827,23859.6,23778.4,23785,1675335600,200755954.6261,REAL
1970-01-01 00:27:55.339200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23807.5,23836.5,23763.6,23827,1675339200,208077378.4001,REAL
1970-01-01 00:27:55.342800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23773.5,23819.7,23716,23807.4,1675342800,394907269.4609,REAL
1970-01-01 00:27:55.346400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23611.8,23950,23520,23773.5,1675346400,1724125905.9205,REAL
1970-01-01 00:27:55.350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23843.3,23934,23559.2,23612.1,1675350000,1301820625.2907,REAL
1970-01-01 00:27:55.353600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23790.8,23903,23772.2,23843.4,1675353600,652856871.405,REAL
1970-01-01 00:27:55.357200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23896.7,23940.8,23781.7,23790.7,1675357200,349344063.1309,REAL
1970-01-01 00:27:55.360800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24058.7,24149,23894.1,23896.8,1675360800,1056944342.4514,REAL
1970-01-01 00:27:55.364400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23804.9,24072,23723.5,24058.6,1675364400,1087693594.0907,REAL
1970-01-01 00:27:55.368000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23874.9,23878.4,23751.6,23804.8,1675368000,384089027.7062,REAL
1970-01-01 00:27:55.371600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23456,23933.5,23400,23875,1675371600,1172388630.5069,REAL
1970-01-01 00:27:55.375200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23559,23618.1,23365,23456.2,1675375200,654403456.6861,REAL
1970-01-01 00:27:55.378800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23493.1,23598,23423.2,23559.1,1675378800,419176626.5031,REAL
1970-01-01 00:27:55.382400,2023-02-03,1.43029685,8.58178111,6,2023-02-03,0.36323221,0.42464216,2312.45799518,10601.29516128,2023-02-03,9.6266852,8.69857265,3095.74985169,12331.78374417,2023-02-03,0.21812976,2023-02-03,0.02834774,2023-02-03,2.8e-05,0.65585742,2023-02-03,1.18196428,2023-02-03,0.7150191740663225,96641.07,100907.13,96641.07,97798.21,1675382400,0.01,0.01,0.01,0.01,1675382400,2050336.01544,2185636.91783,1675382400,23556.4,23582,23439.5,23493,1675382400,447136658.973,REAL
1970-01-01 00:27:55.386000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23555,23592,23524,23556.5,1675386000,212599357.9311,REAL
1970-01-01 00:27:55.389600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23477.8,23578.2,23412,23555,1675389600,335551610.6359,REAL
1970-01-01 00:27:55.393200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23534.9,23541.7,23413.7,23477.8,1675393200,271520863.2839,REAL
1970-01-01 00:27:55.396800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23516,23568.5,23509.4,23535,1675396800,144959724.2697,REAL
1970-01-01 00:27:55.400400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23527.1,23551.5,23502.5,23516,1675400400,103417336.0479,REAL
1970-01-01 00:27:55.404000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23513.6,23554,23507.9,23526.8,1675404000,97754923.4382,REAL
1970-01-01 00:27:55.407600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23457.1,23547.4,23450,23513.6,1675407600,255138911.7668,REAL
1970-01-01 00:27:55.411200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23427.9,23474.9,23328.8,23457.1,1675411200,557928139.3338,REAL
1970-01-01 00:27:55.414800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23423.1,23449.3,23403,23428,1675414800,192847787.3664,REAL
1970-01-01 00:27:55.418400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23437.1,23447,23355,23423,1675418400,228224322.2972,REAL
1970-01-01 00:27:55.422000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23532.9,23540,23420,23437.1,1675422000,374717297.7341,REAL
1970-01-01 00:27:55.425600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23527.1,23572.9,23488,23532.9,1675425600,296794798.4219,REAL
1970-01-01 00:27:55.429200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23348.9,23544.5,23232.9,23527,1675429200,1477086891.4057,REAL
1970-01-01 00:27:55.432800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23516.3,23598,23222,23348.8,1675432800,1286431418.9747,REAL
1970-01-01 00:27:55.436400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23601.1,23712.7,23410.4,23516.9,1675436400,1395034269.8328,REAL
1970-01-01 00:27:55.440000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23514.3,23719.9,23512.5,23601.1,1675440000,628968180.8322,REAL
1970-01-01 00:27:55.443600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23504.1,23661,23496,23514.5,1675443600,460401986.1276,REAL
1970-01-01 00:27:55.447200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23418.8,23522.4,23363.2,23504.2,1675447200,635810326.5057,REAL
1970-01-01 00:27:55.450800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23308.2,23440.9,23296.4,23418.8,1675450800,435516432.9887,REAL
1970-01-01 00:27:55.454400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23336.6,23403.6,23201,23308.2,1675454400,628044562.2732,REAL
1970-01-01 00:27:55.458000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23377.6,23395.3,23300,23336.6,1675458000,172497728.9938,REAL
1970-01-01 00:27:55.461600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23417.2,23436.9,23370.5,23377.6,1675461600,218086886.6086,REAL
1970-01-01 00:27:55.465200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23424.7,23465.4,23397.1,23417.3,1675465200,190858898.2902,REAL
1970-01-01 00:27:55.468800,2023-02-04,1.13516291,7.94614038,7,2023-02-04,0.26745709,0.41719069,2025.4971124,6960.30325733,2023-02-04,5.96633125,8.63883781,2354.43008489,7105.90051499,2023-02-04,0.29100702,2023-02-04,0.02776847,2023-02-04,2.804e-05,0.65382916,2023-02-04,1.17629887,2023-02-04,0.7696866993140125,98604.73,99698.45,95658.72,96641.07,1675468800,0.01,0.01,0.01,0.01,1675468800,1160537.092,945667.89549,1675468800,23408.5,23464,23378.4,23424.7,1675468800,227546736.9537,REAL
1970-01-01 00:27:55.472400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23370.9,23439,23358.3,23408.3,1675472400,146980587.796,REAL
1970-01-01 00:27:55.476000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23387.2,23400,23342,23370.8,1675476000,123611144.4052,REAL
1970-01-01 00:27:55.479600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23340.8,23393.6,23330.1,23387.1,1675479600,114496419.5662,REAL
1970-01-01 00:27:55.483200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23336.4,23358.2,23310.1,23340.8,1675483200,116977919.0627,REAL
1970-01-01 00:27:55.486800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23314.1,23336.8,23263.5,23336.5,1675486800,175446018.7592,REAL
1970-01-01 00:27:55.490400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23335.8,23343.9,23250,23314.2,1675490400,154116452.9048,REAL
1970-01-01 00:27:55.494000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23322.4,23354.4,23286,23335.8,1675494000,213321166.9486,REAL
1970-01-01 00:27:55.497600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23293,23343.9,23293,23322.4,1675497600,115917078.9824,REAL
1970-01-01 00:27:55.501200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23338,23349.4,23288.3,23293.1,1675501200,109965297.9138,REAL
1970-01-01 00:27:55.504800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23332.2,23364.7,23328.4,23338.1,1675504800,126279218.709,REAL
1970-01-01 00:27:55.508400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23359.2,23376.8,23329.1,23332.1,1675508400,108869674.2859,REAL
1970-01-01 00:27:55.512000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23405.2,23415,23335.4,23359.2,1675512000,200624400.5285,REAL
1970-01-01 00:27:55.515600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23503,23591.4,23404.4,23405.3,1675515600,923151912.0228,REAL
1970-01-01 00:27:55.519200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23462.5,23509,23386.9,23503.1,1675519200,318747552.215,REAL
1970-01-01 00:27:55.522800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23420.1,23471.6,23383.4,23462.5,1675522800,201204727.3203,REAL
1970-01-01 00:27:55.526400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23411,23457,23355,23420.1,1675526400,215930608.5293,REAL
1970-01-01 00:27:55.530000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23439.1,23464.4,23389.4,23411.1,1675530000,172803526.5673,REAL
